iddata;idsexo;Des_sexo;idciudadvotacion;NombreCiudad;idProvincia;NombreProvincia;idmun;NombreMunicipio;edad
1873692;1;Masculino;2;La Paz;1;Murillo;5;El Alto;44
1900564;1;Masculino;2;La Paz;1;Murillo;5;El Alto;36
1929930;2;Femenino;2;La Paz;1;Murillo;5;El Alto;48
1936749;1;Masculino;2;La Paz;1;Murillo;5;El Alto;57
1995005;1;Masculino;2;La Paz;1;Murillo;5;El Alto;30
2139033;1;Masculino;2;La Paz;1;Murillo;5;El Alto;27
2160743;1;Masculino;2;La Paz;1;Murillo;5;El Alto;25
2871259;2;Femenino;2;La Paz;1;Murillo;5;El Alto;28
11305190;1;Masculino;2;La Paz;1;Murillo;5;El Alto;24
102953;1;Masculino;2;La Paz;1;Murillo;5;El Alto;23
154998;1;Masculino;2;La Paz;1;Murillo;5;El Alto;25
233331;2;Femenino;2;La Paz;1;Murillo;5;El Alto;30
949473;1;Masculino;2;La Paz;1;Murillo;5;El Alto;51
75613;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;23
1074603;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;59
1310365;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;41
1214116;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;53
1291828;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;33
2072904;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;29
7017155;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;28
8292433;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;28
1845248;2;Femenino;2;La Paz;1;Murillo;2;Palca;42
1907651;1;Masculino;2;La Paz;1;Murillo;2;Palca;93
1930680;1;Masculino;2;La Paz;1;Murillo;2;Palca;46
1936128;1;Masculino;2;La Paz;1;Murillo;2;Palca;79
2175065;2;Femenino;2;La Paz;1;Murillo;2;Palca;25
2194003;1;Masculino;2;La Paz;1;Murillo;2;Palca;27
2194021;2;Femenino;2;La Paz;1;Murillo;2;Palca;28
1593623;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;86
1648058;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;87
112667;1;Masculino;2;La Paz;1;Murillo;5;El Alto;24
235085;1;Masculino;2;La Paz;1;Murillo;5;El Alto;52
237389;2;Femenino;2;La Paz;1;Murillo;5;El Alto;26
868672;2;Femenino;2;La Paz;1;Murillo;5;El Alto;29
1370279;1;Masculino;2;La Paz;1;Murillo;5;El Alto;47
1373220;2;Femenino;2;La Paz;1;Murillo;5;El Alto;34
1387878;1;Masculino;2;La Paz;1;Murillo;5;El Alto;33
1396933;1;Masculino;2;La Paz;1;Murillo;5;El Alto;46
1397084;1;Masculino;2;La Paz;1;Murillo;5;El Alto;37
1520542;2;Femenino;2;La Paz;1;Murillo;5;El Alto;49
1521410;2;Femenino;2;La Paz;1;Murillo;5;El Alto;30
1532488;2;Femenino;2;La Paz;1;Murillo;5;El Alto;38
1534813;2;Femenino;2;La Paz;1;Murillo;5;El Alto;89
1545092;1;Masculino;2;La Paz;1;Murillo;5;El Alto;56
1556741;2;Femenino;2;La Paz;1;Murillo;5;El Alto;29
1636726;1;Masculino;2;La Paz;1;Murillo;5;El Alto;34
2032441;2;Femenino;2;La Paz;1;Murillo;5;El Alto;53
2089283;1;Masculino;2;La Paz;1;Murillo;5;El Alto;27
2094531;2;Femenino;2;La Paz;1;Murillo;5;El Alto;26
2153591;1;Masculino;2;La Paz;1;Murillo;5;El Alto;25
2175302;2;Femenino;2;La Paz;1;Murillo;5;El Alto;28
2289363;1;Masculino;2;La Paz;1;Murillo;5;El Alto;27
2317639;2;Femenino;2;La Paz;1;Murillo;5;El Alto;27
2390325;1;Masculino;2;La Paz;1;Murillo;5;El Alto;32
2440744;2;Femenino;2;La Paz;1;Murillo;5;El Alto;29
2677845;2;Femenino;2;La Paz;1;Murillo;5;El Alto;45
2708965;2;Femenino;2;La Paz;1;Murillo;5;El Alto;28
807336;1;Masculino;2;La Paz;1;Murillo;5;El Alto;30
1605842;2;Femenino;2;La Paz;1;Murillo;5;El Alto;50
1686997;1;Masculino;2;La Paz;1;Murillo;5;El Alto;40
1704910;1;Masculino;2;La Paz;1;Murillo;5;El Alto;76
1975035;1;Masculino;2;La Paz;1;Murillo;5;El Alto;32
2063211;1;Masculino;2;La Paz;1;Murillo;5;El Alto;27
2173715;1;Masculino;2;La Paz;1;Murillo;5;El Alto;26
2200405;2;Femenino;2;La Paz;1;Murillo;5;El Alto;32
1394197;2;Femenino;2;La Paz;1;Murillo;5;El Alto;54
1975593;1;Masculino;2;La Paz;1;Murillo;5;El Alto;30
2020874;2;Femenino;2;La Paz;1;Murillo;5;El Alto;31
2181482;2;Femenino;2;La Paz;1;Murillo;5;El Alto;28
8615488;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;31
10312497;1;Masculino;2;La Paz;1;Murillo;5;El Alto;30
11982346;2;Femenino;2;La Paz;1;Murillo;5;El Alto;52
1490560;2;Femenino;2;La Paz;1;Murillo;5;El Alto;38
1743656;1;Masculino;2;La Paz;1;Murillo;5;El Alto;46
1896140;2;Femenino;2;La Paz;1;Murillo;5;El Alto;59
1905668;1;Masculino;2;La Paz;1;Murillo;5;El Alto;37
1906395;1;Masculino;2;La Paz;1;Murillo;5;El Alto;33
1967159;2;Femenino;2;La Paz;1;Murillo;5;El Alto;43
1974988;2;Femenino;2;La Paz;1;Murillo;5;El Alto;37
1991436;1;Masculino;2;La Paz;1;Murillo;5;El Alto;36
2112264;1;Masculino;2;La Paz;1;Murillo;5;El Alto;25
2135796;1;Masculino;2;La Paz;1;Murillo;5;El Alto;25
2163972;2;Femenino;2;La Paz;1;Murillo;5;El Alto;26
2869240;1;Masculino;2;La Paz;1;Murillo;5;El Alto;24
159339;2;Femenino;2;La Paz;1;Murillo;5;El Alto;24
871898;2;Femenino;2;La Paz;1;Murillo;5;El Alto;29
964454;1;Masculino;2;La Paz;1;Murillo;5;El Alto;87
1356994;1;Masculino;2;La Paz;1;Murillo;5;El Alto;34
1360265;2;Femenino;2;La Paz;1;Murillo;5;El Alto;79
1409831;2;Femenino;2;La Paz;1;Murillo;5;El Alto;78
2275069;1;Masculino;2;La Paz;1;Murillo;5;El Alto;26
2866927;2;Femenino;2;La Paz;1;Murillo;5;El Alto;41
159348;1;Masculino;2;La Paz;1;Murillo;5;El Alto;24
878018;2;Femenino;2;La Paz;1;Murillo;5;El Alto;57
1164961;2;Femenino;2;La Paz;1;Murillo;5;El Alto;49
1165197;2;Femenino;2;La Paz;1;Murillo;5;El Alto;44
111541;2;Femenino;2;La Paz;1;Murillo;5;El Alto;23
1188468;1;Masculino;2;La Paz;1;Murillo;5;El Alto;44
1194943;2;Femenino;2;La Paz;1;Murillo;5;El Alto;32
1196747;2;Femenino;2;La Paz;1;Murillo;5;El Alto;29
1202906;1;Masculino;2;La Paz;1;Murillo;5;El Alto;34
1205916;2;Femenino;2;La Paz;1;Murillo;5;El Alto;35
241272;2;Femenino;2;La Paz;1;Murillo;5;El Alto;24
2314054;1;Masculino;2;La Paz;1;Murillo;5;El Alto;28
2471950;2;Femenino;2;La Paz;1;Murillo;5;El Alto;33
2634498;2;Femenino;2;La Paz;1;Murillo;5;El Alto;53
8393637;1;Masculino;2;La Paz;1;Murillo;5;El Alto;40
2493167;1;Masculino;2;La Paz;1;Murillo;5;El Alto;51
2656581;2;Femenino;2;La Paz;1;Murillo;5;El Alto;48
2710161;2;Femenino;2;La Paz;1;Murillo;5;El Alto;27
2874822;2;Femenino;2;La Paz;1;Murillo;5;El Alto;24
6850954;1;Masculino;2;La Paz;1;Murillo;5;El Alto;24
8816799;1;Masculino;2;La Paz;1;Murillo;5;El Alto;44
10112517;1;Masculino;2;La Paz;1;Murillo;5;El Alto;28
10399099;1;Masculino;2;La Paz;1;Murillo;5;El Alto;40
10570973;1;Masculino;2;La Paz;1;Murillo;5;El Alto;28
2715877;1;Masculino;2;La Paz;1;Murillo;5;El Alto;29
11968578;1;Masculino;2;La Paz;1;Murillo;5;El Alto;32
2073719;2;Femenino;2;La Paz;1;Murillo;5;El Alto;27
2688042;2;Femenino;2;La Paz;1;Murillo;5;El Alto;34
240434;2;Femenino;2;La Paz;1;Murillo;5;El Alto;46
1212291;2;Femenino;2;La Paz;1;Murillo;5;El Alto;31
1241980;1;Masculino;2;La Paz;1;Murillo;5;El Alto;48
1247598;2;Femenino;2;La Paz;1;Murillo;5;El Alto;30
1746187;2;Femenino;2;La Paz;1;Murillo;5;El Alto;34
1992270;2;Femenino;2;La Paz;1;Murillo;5;El Alto;90
2166080;2;Femenino;2;La Paz;1;Murillo;5;El Alto;28
2208489;2;Femenino;2;La Paz;1;Murillo;5;El Alto;24
2238571;2;Femenino;2;La Paz;1;Murillo;5;El Alto;26
123475;2;Femenino;2;La Paz;1;Murillo;5;El Alto;31
945436;2;Femenino;2;La Paz;1;Murillo;5;El Alto;32
953447;1;Masculino;2;La Paz;1;Murillo;5;El Alto;35
953690;1;Masculino;2;La Paz;1;Murillo;5;El Alto;51
954628;2;Femenino;2;La Paz;1;Murillo;5;El Alto;75
1178565;1;Masculino;2;La Paz;1;Murillo;5;El Alto;34
1367649;1;Masculino;2;La Paz;1;Murillo;5;El Alto;50
1562283;1;Masculino;2;La Paz;1;Murillo;5;El Alto;51
1635583;2;Femenino;2;La Paz;1;Murillo;5;El Alto;44
1431605;2;Femenino;2;La Paz;1;Murillo;5;El Alto;80
1512140;1;Masculino;2;La Paz;1;Murillo;5;El Alto;37
1512142;2;Femenino;2;La Paz;1;Murillo;5;El Alto;82
922494;2;Femenino;2;La Paz;1;Murillo;5;El Alto;41
1394969;2;Femenino;2;La Paz;1;Murillo;5;El Alto;52
1465380;1;Masculino;2;La Paz;1;Murillo;5;El Alto;41
1967573;1;Masculino;2;La Paz;1;Murillo;5;El Alto;30
1968526;2;Femenino;2;La Paz;1;Murillo;5;El Alto;33
2071140;1;Masculino;2;La Paz;1;Murillo;5;El Alto;28
2286898;1;Masculino;2;La Paz;1;Murillo;5;El Alto;29
2719048;1;Masculino;2;La Paz;1;Murillo;5;El Alto;52
2872689;1;Masculino;2;La Paz;1;Murillo;5;El Alto;24
7810451;1;Masculino;2;La Paz;1;Murillo;5;El Alto;25
8860397;1;Masculino;2;La Paz;1;Murillo;5;El Alto;23
10533030;2;Femenino;2;La Paz;1;Murillo;5;El Alto;27
11232144;1;Masculino;2;La Paz;1;Murillo;5;El Alto;34
10442416;1;Masculino;2;La Paz;1;Murillo;5;El Alto;25
10477161;2;Femenino;2;La Paz;1;Murillo;5;El Alto;21
10531811;2;Femenino;2;La Paz;1;Murillo;5;El Alto;38
226820;1;Masculino;2;La Paz;1;Murillo;5;El Alto;23
1879648;2;Femenino;2;La Paz;1;Murillo;5;El Alto;30
2317833;2;Femenino;2;La Paz;1;Murillo;5;El Alto;25
2318101;2;Femenino;2;La Paz;1;Murillo;5;El Alto;25
2321809;1;Masculino;2;La Paz;1;Murillo;5;El Alto;30
2326925;1;Masculino;2;La Paz;1;Murillo;5;El Alto;29
2670197;1;Masculino;2;La Paz;1;Murillo;5;El Alto;33
4441234;2;Femenino;2;La Paz;1;Murillo;5;El Alto;32
9049466;1;Masculino;2;La Paz;1;Murillo;5;El Alto;38
10655766;2;Femenino;2;La Paz;1;Murillo;5;El Alto;37
950102;2;Femenino;2;La Paz;1;Murillo;5;El Alto;35
1722150;2;Femenino;2;La Paz;1;Murillo;5;El Alto;78
1723286;1;Masculino;2;La Paz;1;Murillo;5;El Alto;40
1914712;2;Femenino;2;La Paz;1;Murillo;5;El Alto;36
2096863;1;Masculino;2;La Paz;1;Murillo;5;El Alto;27
2193825;2;Femenino;2;La Paz;1;Murillo;5;El Alto;28
2610135;2;Femenino;2;La Paz;1;Murillo;5;El Alto;35
2822951;2;Femenino;2;La Paz;1;Murillo;5;El Alto;32
2834315;1;Masculino;2;La Paz;1;Murillo;5;El Alto;46
2895134;1;Masculino;2;La Paz;1;Murillo;5;El Alto;46
8614640;1;Masculino;2;La Paz;1;Murillo;5;El Alto;24
8845106;1;Masculino;2;La Paz;1;Murillo;5;El Alto;21
10424581;2;Femenino;2;La Paz;1;Murillo;5;El Alto;31
1397243;1;Masculino;2;La Paz;1;Murillo;5;El Alto;44
1692555;1;Masculino;2;La Paz;1;Murillo;5;El Alto;42
1727366;2;Femenino;2;La Paz;1;Murillo;5;El Alto;29
2622486;1;Masculino;2;La Paz;1;Murillo;5;El Alto;31
10423781;2;Femenino;2;La Paz;1;Murillo;5;El Alto;28
867703;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;49
1286144;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;57
1300934;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;41
1447127;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;37
1813088;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;31
2794880;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;50
226890;1;Masculino;2;La Paz;1;Murillo;5;El Alto;27
227133;2;Femenino;2;La Paz;1;Murillo;5;El Alto;23
1412999;1;Masculino;2;La Paz;1;Murillo;5;El Alto;32
1446809;2;Femenino;2;La Paz;1;Murillo;5;El Alto;56
1510560;2;Femenino;2;La Paz;1;Murillo;5;El Alto;93
1741667;2;Femenino;2;La Paz;1;Murillo;5;El Alto;87
1742653;2;Femenino;2;La Paz;1;Murillo;5;El Alto;55
2085461;1;Masculino;2;La Paz;1;Murillo;5;El Alto;28
2091134;1;Masculino;2;La Paz;1;Murillo;5;El Alto;28
2835574;1;Masculino;2;La Paz;1;Murillo;5;El Alto;32
2885846;1;Masculino;2;La Paz;1;Murillo;5;El Alto;27
2890572;2;Femenino;2;La Paz;1;Murillo;5;El Alto;30
10545709;1;Masculino;2;La Paz;1;Murillo;5;El Alto;38
91204;1;Masculino;2;La Paz;1;Murillo;5;El Alto;25
250840;2;Femenino;2;La Paz;1;Murillo;5;El Alto;37
1692313;1;Masculino;2;La Paz;1;Murillo;5;El Alto;47
1706221;2;Femenino;2;La Paz;1;Murillo;5;El Alto;31
2271812;1;Masculino;2;La Paz;1;Murillo;5;El Alto;27
1434834;2;Femenino;2;La Paz;1;Murillo;5;El Alto;34
1190208;1;Masculino;2;La Paz;1;Murillo;5;El Alto;38
1881972;1;Masculino;2;La Paz;1;Murillo;5;El Alto;55
2071041;2;Femenino;2;La Paz;1;Murillo;5;El Alto;29
2164063;1;Masculino;2;La Paz;1;Murillo;5;El Alto;26
2841668;2;Femenino;2;La Paz;1;Murillo;5;El Alto;37
2844727;2;Femenino;2;La Paz;1;Murillo;5;El Alto;40
11486894;1;Masculino;2;La Paz;1;Murillo;5;El Alto;23
100205;1;Masculino;2;La Paz;1;Murillo;5;El Alto;24
1776299;2;Femenino;2;La Paz;1;Murillo;5;El Alto;53
1781281;1;Masculino;2;La Paz;1;Murillo;5;El Alto;59
1784072;2;Femenino;2;La Paz;1;Murillo;5;El Alto;45
11256279;2;Femenino;2;La Paz;1;Murillo;5;El Alto;40
237968;1;Masculino;2;La Paz;1;Murillo;5;El Alto;28
1019293;1;Masculino;2;La Paz;1;Murillo;5;El Alto;30
1025641;1;Masculino;2;La Paz;1;Murillo;5;El Alto;32
9286447;2;Femenino;2;La Paz;1;Murillo;5;El Alto;30
9646014;1;Masculino;2;La Paz;1;Murillo;5;El Alto;40
151028;2;Femenino;2;La Paz;1;Murillo;5;El Alto;24
236528;1;Masculino;2;La Paz;1;Murillo;5;El Alto;26
1198347;1;Masculino;2;La Paz;1;Murillo;5;El Alto;72
1199434;2;Femenino;2;La Paz;1;Murillo;5;El Alto;41
1201974;2;Femenino;2;La Paz;1;Murillo;5;El Alto;36
1202510;2;Femenino;2;La Paz;1;Murillo;5;El Alto;55
1204031;2;Femenino;2;La Paz;1;Murillo;5;El Alto;80
1182690;1;Masculino;2;La Paz;1;Murillo;5;El Alto;58
1183675;2;Femenino;2;La Paz;1;Murillo;5;El Alto;38
1199636;1;Masculino;2;La Paz;1;Murillo;5;El Alto;55
1687240;2;Femenino;2;La Paz;1;Murillo;5;El Alto;54
11254626;2;Femenino;2;La Paz;1;Murillo;5;El Alto;51
1667516;2;Femenino;2;La Paz;1;Murillo;5;El Alto;86
1933380;1;Masculino;2;La Paz;1;Murillo;5;El Alto;29
2101491;1;Masculino;2;La Paz;1;Murillo;5;El Alto;40
2268547;1;Masculino;2;La Paz;1;Murillo;5;El Alto;26
2627282;1;Masculino;2;La Paz;1;Murillo;5;El Alto;32
240508;1;Masculino;2;La Paz;1;Murillo;5;El Alto;24
1037273;2;Femenino;2;La Paz;1;Murillo;5;El Alto;34
1045197;1;Masculino;2;La Paz;1;Murillo;5;El Alto;41
1060673;2;Femenino;2;La Paz;1;Murillo;5;El Alto;42
1070918;2;Femenino;2;La Paz;1;Murillo;5;El Alto;30
1584056;2;Femenino;2;La Paz;1;Murillo;5;El Alto;35
1899369;2;Femenino;2;La Paz;1;Murillo;5;El Alto;31
1993812;2;Femenino;2;La Paz;1;Murillo;5;El Alto;28
2090593;1;Masculino;2;La Paz;1;Murillo;5;El Alto;39
2206677;1;Masculino;2;La Paz;1;Murillo;5;El Alto;28
2209485;1;Masculino;2;La Paz;1;Murillo;5;El Alto;28
2253960;1;Masculino;2;La Paz;1;Murillo;5;El Alto;27
2274229;1;Masculino;2;La Paz;1;Murillo;5;El Alto;30
2274363;1;Masculino;2;La Paz;1;Murillo;5;El Alto;24
2322795;1;Masculino;2;La Paz;1;Murillo;5;El Alto;28
2323716;2;Femenino;2;La Paz;1;Murillo;5;El Alto;28
2325154;2;Femenino;2;La Paz;1;Murillo;5;El Alto;25
2441138;1;Masculino;2;La Paz;1;Murillo;5;El Alto;29
2543852;1;Masculino;2;La Paz;1;Murillo;5;El Alto;32
2577761;1;Masculino;2;La Paz;1;Murillo;5;El Alto;41
2866004;1;Masculino;2;La Paz;1;Murillo;5;El Alto;29
2882799;2;Femenino;2;La Paz;1;Murillo;5;El Alto;25
2907901;1;Masculino;2;La Paz;1;Murillo;5;El Alto;59
1890913;1;Masculino;2;La Paz;1;Murillo;5;El Alto;36
1908861;1;Masculino;2;La Paz;1;Murillo;5;El Alto;35
1938375;2;Femenino;2;La Paz;1;Murillo;5;El Alto;30
2098317;2;Femenino;2;La Paz;1;Murillo;5;El Alto;25
2322912;1;Masculino;2;La Paz;1;Murillo;5;El Alto;26
2589693;2;Femenino;2;La Paz;1;Murillo;5;El Alto;46
2858667;1;Masculino;2;La Paz;1;Murillo;5;El Alto;27
8352472;1;Masculino;2;La Paz;1;Murillo;5;El Alto;42
10805913;1;Masculino;2;La Paz;1;Murillo;5;El Alto;44
1929685;2;Femenino;2;La Paz;1;Murillo;2;Palca;81
2884403;2;Femenino;2;La Paz;1;Murillo;2;Palca;34
720488;2;Femenino;2;La Paz;4;Camacho;3;Puerto Mayor de Carabuco;50
731554;2;Femenino;2;La Paz;4;Camacho;3;Puerto Mayor de Carabuco;76
1063379;2;Femenino;2;La Paz;4;Camacho;3;Puerto Mayor de Carabuco;29
1806466;1;Masculino;2;La Paz;4;Camacho;3;Puerto Mayor de Carabuco;58
1591625;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;32
1594269;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;40
1596656;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;70
1840441;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;70
1886503;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;31
1898031;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;88
1902596;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;32
1909884;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;36
2004740;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;30
2281368;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;26
2907735;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;49
12514325;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;44
1986;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;23
1503166;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;38
1565089;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;30
1565355;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;88
1991272;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;82
2157462;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;24
1875820;2;Femenino;2;La Paz;1;Murillo;5;El Alto;30
1996220;1;Masculino;2;La Paz;1;Murillo;5;El Alto;55
2143337;1;Masculino;2;La Paz;1;Murillo;5;El Alto;26
2152161;1;Masculino;2;La Paz;1;Murillo;5;El Alto;29
2272808;2;Femenino;2;La Paz;1;Murillo;5;El Alto;26
2324518;2;Femenino;2;La Paz;1;Murillo;5;El Alto;27
2854051;1;Masculino;2;La Paz;1;Murillo;5;El Alto;25
7937585;1;Masculino;2;La Paz;1;Murillo;5;El Alto;34
10394634;1;Masculino;2;La Paz;1;Murillo;5;El Alto;27
10424382;2;Femenino;2;La Paz;1;Murillo;5;El Alto;36
1688844;2;Femenino;2;La Paz;1;Murillo;5;El Alto;38
1698017;1;Masculino;2;La Paz;1;Murillo;5;El Alto;35
1990436;1;Masculino;2;La Paz;1;Murillo;5;El Alto;51
2132358;2;Femenino;2;La Paz;1;Murillo;5;El Alto;43
2222823;2;Femenino;2;La Paz;1;Murillo;5;El Alto;36
2305866;1;Masculino;2;La Paz;1;Murillo;5;El Alto;25
10818545;1;Masculino;2;La Paz;1;Murillo;5;El Alto;30
10823059;2;Femenino;2;La Paz;1;Murillo;5;El Alto;28
10944055;1;Masculino;2;La Paz;1;Murillo;5;El Alto;28
92134;1;Masculino;2;La Paz;1;Murillo;5;El Alto;46
118023;1;Masculino;2;La Paz;1;Murillo;5;El Alto;27
120078;1;Masculino;2;La Paz;1;Murillo;5;El Alto;26
1267456;2;Femenino;2;La Paz;1;Murillo;5;El Alto;30
1279922;2;Femenino;2;La Paz;1;Murillo;5;El Alto;29
1138836;2;Femenino;2;La Paz;1;Murillo;5;El Alto;31
1721298;1;Masculino;2;La Paz;1;Murillo;5;El Alto;83
2017210;1;Masculino;2;La Paz;1;Murillo;5;El Alto;31
2036362;1;Masculino;2;La Paz;1;Murillo;5;El Alto;38
2150591;1;Masculino;2;La Paz;1;Murillo;5;El Alto;36
2166552;1;Masculino;2;La Paz;1;Murillo;5;El Alto;28
2209702;2;Femenino;2;La Paz;1;Murillo;5;El Alto;27
978066;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;90
1479899;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;41
1132579;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;51
1133433;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;48
1577199;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;95
2167844;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;25
2902974;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;43
10114452;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;23
971800;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;35
996257;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;34
1183987;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;40
1558565;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;51
1579246;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;80
1691765;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;33
2184027;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;36
2682995;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;43
1588738;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;81
1652164;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;52
1931728;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;88
2001945;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;77
2005600;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;43
2173092;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;59
2206516;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;30
10201960;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;44
1547976;2;Femenino;2;La Paz;1;Murillo;3;Mecapaca;48
1668633;1;Masculino;2;La Paz;1;Murillo;3;Mecapaca;55
2172881;2;Femenino;2;La Paz;1;Murillo;3;Mecapaca;26
142510;2;Femenino;2;La Paz;1;Murillo;5;El Alto;32
1029199;2;Femenino;2;La Paz;1;Murillo;5;El Alto;82
1085894;1;Masculino;2;La Paz;1;Murillo;5;El Alto;49
1089202;1;Masculino;2;La Paz;1;Murillo;5;El Alto;32
1392077;1;Masculino;2;La Paz;1;Murillo;5;El Alto;31
1686817;2;Femenino;2;La Paz;1;Murillo;5;El Alto;31
1694780;2;Femenino;2;La Paz;1;Murillo;5;El Alto;95
1696066;1;Masculino;2;La Paz;1;Murillo;5;El Alto;96
1812836;1;Masculino;2;La Paz;1;Murillo;5;El Alto;31
2201704;1;Masculino;2;La Paz;1;Murillo;5;El Alto;43
2234635;2;Femenino;2;La Paz;1;Murillo;5;El Alto;27
2698321;1;Masculino;2;La Paz;1;Murillo;5;El Alto;32
10656490;1;Masculino;2;La Paz;1;Murillo;5;El Alto;41
10904634;2;Femenino;2;La Paz;1;Murillo;5;El Alto;32
11017464;1;Masculino;2;La Paz;1;Murillo;5;El Alto;31
1425451;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;46
1453995;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;42
1456310;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;44
1646898;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;48
1647284;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;37
1648831;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;53
1648838;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;72
1654436;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;80
1661449;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;40
1662460;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;47
1668065;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;91
1668158;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;93
1670723;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;33
1672352;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;76
1672552;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;82
1734663;1;Masculino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;93
1737278;2;Femenino;2;La Paz;1;Murillo;1;Nuestra Señora de La Paz;91
